Name,PC1,PC2
"1-Butanamine, N,N-dimethyl-",-0.023646710149882465,0.032679005508180925
1-Decyn-4-ol,-0.023646710149882465,0.032679005508180925
1-Ethyl-1-(2-oxopropyl)cyclopentane,-0.023646710149882465,0.03267900550818093
1-Heptadecanol,-0.023646710149882465,0.032679005508180925
1-Heptanol,-0.023646710149882465,0.032679005508180925
1-Isoquinolinecarbonitrile,-0.023646710149882465,0.032679005508180925
1-Methoxy-4-(phenylethynyl)benzene,-0.023646710149882465,0.032679005508180925
"1-Methyl-3,5-dioxo-4-oxa-9-thiatricyclo[5.3.0.0(2,6)]decane 9,9-dioxide",-0.023646710149882465,0.032679005508180925
1-Methyl-5-nitro-4-phenylsulfonylimidazole,-0.023646710149882465,0.032679005508180925
1-Penten-3-one,-0.023646710149882465,0.032679005508180925
1-n-Hexylcyclooctanol,-0.023646710149882465,0.032679005508180925
1-pentylethanoate,-0.023646710149882465,0.032679005508180925
"1-tert-Butyl-4,4,4-trichloro-3-(1-methylcyclopentyl)-1,2,4-azaphosphavanada(...",-0.023646710149882465,0.032679005508180925
18-HYDROXY-5-epi-HYRTIOPHENOL - DIACETATE,-0.023646710149882465,0.032679005508180925
"1H-1,2,4-Triazol-5-amine, 1-propyl-",-0.023646710149882465,0.032679005508180925
1H-Imidazole-4-methanol,-0.023646710149882465,0.032679005508180925
"2,2,4,4-Tetramethyl-3-thietanthione",-0.023646710149882465,0.032679005508180925
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",-0.023646710149882465,0.032679005508180925
"2,2-Dimethyl-4-(1'-aminoethyl)-1,3-dioxolane",-0.023646710149882465,0.032679005508180925
"2,3,3a,4,7,7a-Hexahydro-5-methylind-5-en-1-one ethylene ketal",-0.023646710149882465,0.032679005508180925
"2,3,4,5-Tetrahydro-7,8-dimethoxy-N-(trifluoroacetyl)-[(Z)-2-(trimethylsilyl)...",-0.023646710149882465,0.032679005508180925
"2,3,4-Trimethyl-1-pentanol",-0.023646710149882465,0.032679005508180925
"2,3-Dimethyl-1-hexene",-0.023646710149882465,0.03267900550818093
"2,3-Octanedione",-0.023646710149882465,0.032679005508180925
"2,4-Bis(methylethyl)-2-methyl-2,5-dihydro-1H-imidazole",-0.023646710149882465,0.032679005508180925
"2,4-Bis(pyrazol-1'-yl)-3,5,6-trifluoropyridine",-0.023646710149882465,0.032679005508180925
"2,4-DIONE-1,3-BENZODIOXAN",-0.023646710149882465,0.032679005508180925
"2,4-Dihydroxybenzaldehyde, 2TMS derivative",-0.023646710149882465,0.032679005508180925
"2,4-Dimethyl-6-(prop-1-enyl-1)-1,3-dioxan",-0.023646710149882465,0.032679005508180925
"2,4-Pentadienyl 3-butenoate",-0.023646710149882465,0.032679005508180925
"2,6-Octadiene",-0.023646710149882465,0.032679005508180925
2-((E)-1-Hydroxy-2-butenyl)cyclopentanone,-0.023646710149882465,0.03267900550818093
2-(1'-BROMO-1'-METHYLETHYL)PYRIMIDINE,-0.023646710149882465,0.032679005508180925
2-(1-Hydroxy-2-oxopropyl)cyclobutanone,-0.023646710149882465,0.032679005508180925
"2-(2-Pyridyl)-3-(trimethylsilyl)-5,6,7,8-tetrahydroquinoline",-0.023646710149882465,0.032679005508180925
2-(4-Methyl-3-oxocyclohex-4-enyl)propan-2-ol,-0.023646710149882465,0.032679005508180925
2-(Allylamino)ethanol,-0.023646710149882465,0.032679005508180925
2-(Formylamino)-2-methyl-N-(4'-nitrooxycyclohexyl)-propionylamide,-0.023646710149882465,0.032679005508180925
2-(Triethylsiloxy)octadecane,-0.023646710149882465,0.032679005508180925
"2-Amidoxime-3-nitroimidazo[1,2-a]pyridine",-0.023646710149882465,0.032679005508180925
"2-Benzyl-1.3-diethyl-4,6-diphenyl-1,3,2-diazaphosphorinane - 2-oxide",-0.023646710149882465,0.032679005508180925
"2-Butanol, 3-methyl-",-0.023646710149882465,0.032679005508180925
"2-Ethyl-3,5-dimethylpyridine",-0.023646710149882465,0.032679005508180925
"2-Fluoro-1-iodo-2,4-dimethylhexane",-0.023646710149882465,0.032679005508180925
"2-Heptanone, 5-methyl-",-0.023646710149882465,0.032679005508180925
"2-Hexanone, 3,4-dimethyl-",-0.023646710149882465,0.032679005508180925
2-Methoxymethyl-3-phenyloxirane,-0.023646710149882465,0.032679005508180925
2-Methyl-4-penten-2-ol,-0.023646710149882465,0.032679005508180925
2-Methyl-6-hepten-2-ol,-0.023646710149882465,0.032679005508180925
"2-Methyl[1,3,4]oxadiazole",-0.023646710149882465,0.032679005508180925
"2-Methylbenzoic acid, 2-fluorophenyl ester",-0.023646710149882465,0.032679005508180925
2-Methylpent-4-en-1-ol,-0.023646710149882465,0.032679005508180925
2-Methylthioacetic acid,-0.023646710149882465,0.032679005508180925
"2-Methylthiolane, S,S-dioxide",-0.023646710149882465,0.03267900550818093
"2-Nitro-1-phenyl-1,3-propanediol",-0.023646710149882465,0.032679005508180925
"2-Octanol, 2,6-dimethyl-",-0.023646710149882465,0.032679005508180925
2-Octanone,-0.023646710149882465,0.032679005508180925
2-Octyl ethynyl ether,-0.023646710149882465,0.032679005508180925
"2-Propene-1,1-diol, diacetate",-0.023646710149882465,0.032679005508180925
"2-Thiophenecarboxylic acid, 4-nitrophenyl ester",-0.023646710149882465,0.032679005508180925
2-[(2-Methyl-endo-2-norbornyl)oxy]-tetrahydropyran,-0.023646710149882465,0.032679005508180925
"2-[2-(1,3-Dioxolanyl)methyl]bicyclo[2.2.1]heptan-1-one",-0.023646710149882465,0.032679005508180925
2-n-Propylaziridine,-0.023646710149882465,0.032679005508180925
"2H-Tetrazole, 2-methyl-",-0.023646710149882465,0.032679005508180925
"3,3'''-Bis(acetylthio)[5]staffane",-0.023646710149882465,0.032679005508180925
"3,4,4,4-Tetradeiterio-2-(1-hydroxy-1-phenylmethyl)butanenitrile",-0.023646710149882465,0.032679005508180925
"3,4,4-trimethyl-1,2,6-oxadiazine N-oxide",-0.023646710149882465,0.032679005508180925
"3,4-Di(p-methylphenyl)-1,2,4-oxadiazaspiro[4.6]undeca-6,8,10-triene",-0.023646710149882465,0.032679005508180925
"3,4-EPOXY-4-METHYL-1-PENTYNE",-0.023646710149882465,0.032679005508180925
3-(2-Azido-1H-imidazol-4-yl)prop-2-ynyl]amine dihydrochloride,-0.023646710149882465,0.032679005508180925
"3-(3'-Oxo-2',3'-dihydro-1H-isoindol-1'-yl)-3-buten-2-one",-0.023646710149882465,0.032679005508180925
3-(4-Nitrophenyl)quinazolin-4(3H)-one,-0.023646710149882465,0.032679005508180925
3-(4-Pivaloxybutyl)cyclohexanone,-0.023646710149882465,0.032679005508180925
"3-Acetoxy-1,3-dimethylbutyl trimethyl acetate",-0.023646710149882465,0.032679005508180925
3-Acetoxybutyl trimethyl acetate,-0.023646710149882465,0.032679005508180925
3-Amino-6-chloro-1-(Cyclohexenyl)hept-2-en-1-one,-0.023646710149882465,0.032679005508180925
3-Deuterio-2-nonanone,-0.023646710149882465,0.032679005508180925
"3-Hexanol, 5-methyl-",-0.023646710149882465,0.032679005508180925
3-Hexen-2-one,-0.023646710149882465,0.032679005508180925
"3-Hydroxy-3,7,7-trimethyl-1,8-nonadien-5-one",-0.023646710149882465,0.032679005508180925
3-Hydroxy-4-(3-methybut-2-enyl)oxybutanoic acid,-0.023646710149882465,0.032679005508180925
3-Hydroxy-4-methylbenzaldehyde,-0.023646710149882465,0.032679005508180925
"3-Isoxazolamine, 5-methyl-",-0.023646710149882465,0.032679005508180925
3-Methy-2-hexen-5-ol,-0.023646710149882465,0.032679005508180925
"3-Octanol, 6-ethyl-",-0.023646710149882465,0.032679005508180925
3-methoxy-3-methylbut-1-yne,-0.023646710149882465,0.03267900550818093
3-methylsulfinyl-3-methylbutan-1-ol,-0.023646710149882465,0.032679005508180925
"4,6-Octadiyn-3-one, 2-methyl-",-0.023646710149882465,0.032679005508180925
"4,8-Dimethyl-3(E),7-nonadienyl Thioacetate",-0.023646710149882465,0.032679005508180925
"4-Benzyl-3-ethoxy-1,4-dihydro-4-hydroxy-1-phenylisoquinoline",-0.023646710149882465,0.032679005508180925
4-Chloro-1-(2-furyl)-1-butanone,-0.023646710149882465,0.032679005508180925
4-Hydroxyhex-2-en-1-al,-0.023646710149882465,0.032679005508180925
4-Hydroxymethyl-1-azabicyclo[3.3.0]octane isomer,-0.023646710149882465,0.032679005508180925
"4-Phenylimidazo[1,2-c]quinazoline",-0.023646710149882465,0.032679005508180925
"4-fluor-1,2,3,5-dithiadiazolium",-0.023646710149882465,0.032679005508180925
"4-methyl-1-(2-methylpen-4-en-2-yl)-1,2-diazetidin-3-one",-0.023646710149882465,0.032679005508180925
"4-{(2E,4E,6E,8E)-[3,7-Dimethyl-9-(2,6,6-trimethyl-1-cyclohexenyl)nona-2,4,6,...",-0.023646710149882465,0.032679005508180925
"5,12-Dicyano-7,14-dimethyl-7,14-diaza-2,9-dioxatricyclo[8.4.0.0(3,8)]tetrade...",-0.023646710149882465,0.032679005508180925
5-ETHYL-2-OXAZOLINDINONE,-0.023646710149882465,0.032679005508180925
5-Methyl-2-(1'-methylenepropyl)cyclohexanol,-0.023646710149882465,0.032679005508180925
5-Methyl-3-methylene-1-decen-5-ol,-0.023646710149882465,0.032679005508180925
5-Methyl-4-octanone,-0.023646710149882465,0.032679005508180925
"5-Octen-4-one, 7-methyl-",-0.023646710149882465,0.032679005508180925
"5-[3-(4-Isopropylphenyl)-2-methylpropyl]-2,3-dimethylpyrazine",-0.023646710149882465,0.032679005508180925
"6,9a-Dihydro-6,9a-epoxycyclohepta[b]pyran-7(2H)-one",-0.023646710149882465,0.032679005508180925
6-(2-Cyclohexenyl)-4-iodo-1-hexene,-0.023646710149882465,0.032679005508180925
6-Deutero-2-ethylpyridine,-0.023646710149882465,0.032679005508180925
"6-Methoxy-endo-5-methyl-endo-tricyclo[5.2.1.0(2,6)]dec-8-en-3-one",-0.023646710149882465,0.032679005508180925
6-[(4'-Nitrophenyl)sulfonyl]-6-azabicyclo[3.1.0]hexane,-0.023646710149882465,0.032679005508180925
"8,16,17-trioxadispiro[6.1.6.2]heptadecane",-0.023646710149882465,0.032679005508180925
"8-(3',5'-Dimethylisoxazol-4'-yl)-8-oxooctanoic acid",-0.023646710149882465,0.032679005508180925
8-Ethenyloxocan-2-one,-0.023646710149882465,0.032679005508180925
"9,10-Anthracenedione, 1,4-dihydro-5-hydroxy-2,3-dimethyl-8-(methylamino)-",-0.023646710149882465,0.032679005508180925
9-Decen-1-yl acetate,-0.023646710149882465,0.032679005508180925
"Acetic acid, butyl ester",-0.023646710149882465,0.032679005508180925
"Acetic acid, trifluoro-, ethyl ester",-0.023646710149882465,0.032679005508180925
"Alanine, N-methyl-n-propargyloxycarbonyl-, heptyl ester",-0.023646710149882465,0.032679005508180925
Amylene hydrate,-0.023646710149882465,0.032679005508180925
Benzadehyde O-benzyloxime,-0.023646710149882465,0.032679005508180925
"Benzaldehyde, 2-hydroxy-",-0.023646710149882465,0.032679005508180925
Benzamide,-0.023646710149882465,0.032679005508180925
"Benzeneacetic acid, .alpha.-methoxy-, methyl ester, (.+/-.)-",-0.023646710149882465,0.032679005508180925
"Benzeneethanamine, N-(3-chloropropyl)-.alpha.-methyl-",-0.023646710149882465,0.032679005508180925
Benzenesulphinic acid (-)-menthyl ester,-0.023646710149882465,0.032679005508180925
"Benzoic acid, 2,4-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester",-0.023646710149882465,0.032679005508180925
"Benzoic acid, 2-phenylethyl ester",-0.023646710149882465,0.032679005508180925
"Benzoic acid, 4-methyl-",-0.023646710149882465,0.032679005508180925
"Benzonitrile, 4-(chloromethyl)-",-0.023646710149882465,0.032679005508180925
Betazole,-0.023646710149882465,0.032679005508180925
"Butanal, 2,2-dimethyl-",-0.023646710149882465,0.032679005508180925
Butyl butenyl ether,-0.023646710149882465,0.032679005508180925
"Carbamic acid, (cyanomethyl)-, 1,1-dimethylethyl ester",-0.023646710149882465,0.03267900550818093
"Carbonic acid, bis(2-ethylhexyl) ester",-0.023646710149882465,0.032679005508180925
Chlorine,-0.023646710149882465,0.032679005508180925
"Cyclobutane, 1,1,2,3,3-pentamethyl-",-0.023646710149882465,0.032679005508180925
"Cyclobutanone, 2,2,3-trimethyl-",-0.023646710149882465,0.032679005508180925
"Cyclobutylamine, N-acetyl-",-0.023646710149882465,0.032679005508180925
Cyclohexyl nitrate,-0.023646710149882465,0.032679005508180925
"Cyclopentane, 1,1,3-trimethyl-",-0.023646710149882465,0.032679005508180925
Cyclopentanodec-5-ene,-0.023646710149882465,0.032679005508180925
Di(t-butyl) (trimethylsilyl) methylborane,-0.023646710149882465,0.032679005508180925
"Diazene, dimethyl-",-0.023646710149882465,0.032679005508180925
Dihydro-5-(4-iodobutyl)-2(3H)-furanone,-0.023646710149882465,0.032679005508180925
"Dimethyl N-(3-Bromo-4,5,6,7-tetrahydroisobenzofuroyl)-L-glutamate",-0.023646710149882465,0.032679005508180925
Dimethyl tetrasulphide,-0.023646710149882465,0.032679005508180925
ETILEFRIN-PROPIONYL,-0.023646710149882465,0.032679005508180925
"Ethanol, 2,2'-oxybis-",-0.023646710149882465,0.032679005508180925
"Ethanol, 2,2'-oxybis-, diacetate",-0.023646710149882465,0.032679005508180925
Ethyl (4'-ethoxy-6'-methyl-2H-pyran-2'-on-3'-yl)butenoate,-0.023646710149882465,0.032679005508180925
"Ethyl 2-(1'-hydroxy-2',2'-dimethylpropyl )-5,6,6-trimethyl-3,4-heptadienoate",-0.023646710149882465,0.032679005508180925
Ethyl vinyl sulfone,-0.023646710149882465,0.032679005508180925
Ethylbenzene,-0.023646710149882465,0.032679005508180925
Ethylene glycol Formate Isobutyrate,-0.023646710149882465,0.032679005508180925
Exomethylenecyclopent-2-yl(4-chloro-phenyl) sulfone,-0.023646710149882465,0.032679005508180925
"Formamide, N-methyl-",-0.023646710149882465,0.032679005508180925
"Formic acid, 2-ethylbutyl ester",-0.023646710149882465,0.032679005508180925
"Furan, 3-methyl-",-0.023646710149882465,0.032679005508180925
Germacranolide-valine dimer,-0.023646710149882465,0.032679005508180925
Guanidine,-0.023646710149882465,0.032679005508180925
"Hetisan-6,11,12,15-tetrol, 15-(2-methylpropanoate), (11.beta.,15.alpha.)-",-0.023646710149882465,0.032679005508180925
Hex-5-en-2-one ethylene acetal,-0.023646710149882465,0.032679005508180925
"Hexanal, 4,4-dimethyl-",-0.023646710149882465,0.032679005508180925
Hexanoylthiocholine,-0.023646710149882465,0.032679005508180925
Hexyl Heptanoate,-0.023646710149882465,0.032679005508180925
Hexyl ethylphosphonofluoridate,-0.023646710149882465,0.032679005508180925
Isobutane,-0.023646710149882465,0.032679005508180925
Isoflurophate,-0.023646710149882465,0.032679005508180925
METHANAL-N-METHYL-N-FORMYLHYDRAZONE,-0.023646710149882465,0.032679005508180925
"METHYL ESTER OF 1-BROMO-2,2,3,3-TETRAMETHYL-1-CYCLOPROPANCARBOXYLIC ACID",-0.023646710149882465,0.032679005508180925
"Methyl (2S,3S)-2-Hydroxy-3-methylpentanoate",-0.023646710149882465,0.032679005508180925
Methyl (4'-methylphenyl)acetate,-0.023646710149882465,0.032679005508180925
"Methyl 1-(N,N-Dimethylaminomethyl)cyclobutane-1-carboxylate hydrochloride",-0.023646710149882465,0.03267900550818093
"Methyl 2,2-dimethyl-3-phenyl-3-oxiranecarboxylate",-0.023646710149882465,0.032679005508180925
"Methyl 2,6-Dideoxy-3,4-O-isopropylidene-.alpha.,L-lyxo-hexopyranoside",-0.023646710149882465,0.032679005508180925
"Methyl 2-chloro-4-[(5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-quinoxalinyl)ca...",-0.023646710149882465,0.032679005508180925
"Methyl 3,4-dimethyloctanoate",-0.023646710149882465,0.03267900550818093
"Methyl 5-endo-4-hydroxy-2,5,7,7-tetramethylbicyclo[2.2.2]oct-2-en-5-carboxylate",-0.023646710149882465,0.032679005508180925
Methyl N-cyanomethanimidate,-0.023646710149882465,0.032679005508180925
Methyl p-(2-hydroxyethyl)benzyl sulfoxide,-0.023646710149882465,0.032679005508180925
Methyl trans-2-(Cyanomethyl)cyclobutylcarbamate,-0.023646710149882465,0.032679005508180925
"Methyl trans-3-{1-(N-Benzyl-N-(2,2-bis(methylsulfanyl)ethyl)aminomethyl]-1(E...",-0.023646710149882465,0.032679005508180925
Methyl vinyl ketone,-0.023646710149882465,0.032679005508180925
"N,N'-Diallylsulfamide",-0.023646710149882465,0.032679005508180925
"N,N'-bis( 9-Borabicyclo[3.3.1]non-9-yl)-N,N'-dimethylethylenediamine",-0.023646710149882465,0.032679005508180925
"N,N-Dimethyl-3-[naphthylthio]-3-(2'-thienyl)propylamine",-0.023646710149882465,0.032679005508180925
N-(1-Aza-2-methylprop-1-enyl)(4'-sulfanylbutylthio)carboxamide,-0.023646710149882465,0.032679005508180925
N-(1-Cyclohexylethyl)-(S)-1-phenylethylamine,-0.023646710149882465,0.03267900550818093
N-Acetylcapramide,-0.023646710149882465,0.032679005508180925
N-Benzyl-3-[1'-(2'-hydroxy-2'-phenyl)ethyl]pyrrolidine,-0.023646710149882465,0.032679005508180925
N-ETHYL-8-AMINO-p-MENTH-1-ENE,-0.023646710149882465,0.032679005508180925
"N-Methylsulfonylbicyclo[2.2.2]oct-5-ene-2,3-dicarboximide",-0.023646710149882465,0.032679005508180925
N-[3'-Benzylthiazolidin-2'-ylidene]-4-chlorobenzene-sulfonamide,-0.023646710149882465,0.032679005508180925
N-iso-Propyl-4-bromo-3-pentanimine,-0.023646710149882465,0.032679005508180925
Neopentyl 3-hydroxybutanoate,-0.023646710149882465,0.032679005508180925
Neopentyl hydroxyacetate,-0.023646710149882465,0.032679005508180925
Neopentyl propanoate,-0.023646710149882465,0.032679005508180925
O-Propenylcarbonyl-N-isopropylidene oxime,-0.023646710149882465,0.032679005508180925
"Oxalic acid, hexyl 2-phenylethyl ester",-0.023646710149882465,0.032679005508180925
Pentadecannal,-0.023646710149882465,0.032679005508180925
"Pentanal, 2,3-dimethyl-",-0.023646710149882465,0.032679005508180925
"Pentanoic acid, 2-fluoro-4-methyl-3-oxo-, ethyl ester",-0.023646710149882465,0.032679005508180925
"Phenol, 2-methyl-",-0.023646710149882465,0.032679005508180925
"Phenol, 3-methyl-5-(1-methylethyl)-, methylcarbamate",-0.023646710149882465,0.032679005508180925
"Propanenitrile, 3,3-dimethoxy-",-0.023646710149882465,0.032679005508180925
"Pyrazine, 2,5-dimethyl-3-(3-methylbutyl)-",-0.023646710149882465,0.032679005508180925
"Pyrazine, trimethyl-",-0.023646710149882465,0.032679005508180925
Pyrazolidine,-0.023646710149882465,0.032679005508180925
"TRANS-1,4-DIMETHOXY-2-PENTENE",-0.023646710149882465,0.032679005508180925
"TRANS-2-METHOXY-3,4-EPOXY-4-METHYLTETRAHYDRO-4H-PYRAN-4-ONE",-0.023646710149882465,0.032679005508180925
TRI-TERT-BUTYLSILANE,-0.023646710149882465,0.032679005508180925
TRIDEUTEROMETHYL ETHYL ETHER,-0.023646710149882465,0.032679005508180925
Thiocarbonic acid O-but-3-enyl ester S-phenyl ester,-0.023646710149882465,0.032679005508180925
"Thiophene, 3-methyl-",-0.023646710149882465,0.032679005508180925
Triformylmethane,-0.023646710149882465,0.032679005508180925
Trimethylaminophosphanylborane [H2PBH3.NMe3],-0.023646710149882465,0.032679005508180925
"Undecane, 5,6-dimethyl-",-0.023646710149882465,0.032679005508180925
Valeric anhydride,-0.023646710149882465,0.032679005508180925
"[1,3-13C2]-1,3-Cyclopentadiene",-0.023646710149882465,0.032679005508180925
"cis-3,4,5-Trimethoxy-7-phenyl-8-trimethylsilyl-7-trimethylsilyloxybicyclo[4....",-0.023646710149882465,0.032679005508180925
dipropylfluoroamine,-0.023646710149882465,0.032679005508180925
"ethanoic acid 2,2,2-trichloroethyl ester",-0.023646710149882465,0.03267900550818093
"exo-(c-4a,c-8a)-1,4,4a,5,8,8a-Hexahydro-1,4,10,10-tetramethyl-r-l,c-4:t-5,t-...",-0.023646710149882465,0.032679005508180925
exo-5-Methyl-3-oxabicyclo[4.1.0]heptan-2-one,-0.023646710149882465,0.032679005508180925
i-Butylhydrazine.H2SO4,-0.023646710149882465,0.032679005508180925
methyl mandelate (2S)-[3-13C]isobutyrate,-0.023646710149882465,0.032679005508180925
n-Decyl prop-2-ynoate,-0.023646710149882465,0.032679005508180925
n-Heptyl methylphosphonofluoridate,-0.023646710149882465,0.032679005508180925
p-Fluorophenyl 3-phenylprop-2-en-telluroloate,-0.023646710149882465,0.032679005508180925
"rel-(2R,5R,.alpha.S)-.alpha.-(1-Methylethyl)-5-methyltetrahydrofuran-2-methanol",-0.023646710149882465,0.032679005508180925
"rel-(2S,4R,6S)-2-(1',1'-Dimethylethyl)-4,6-dimethyl-1,3-dioxane",-0.023646710149882465,0.032679005508180925
"tert-Butyl (2E)-2,3,7-trideoxy-D-ribo-hept-2-enoate",-0.023646710149882465,0.032679005508180925
tert-Butyl 2-hydroxypropylcarbamate,-0.023646710149882465,0.032679005508180925
tert-butyl (alpha) trimethylacetate,-0.023646710149882465,0.032679005508180925
trans-2-Methyl-4-(bromomethyl)-.gamma.-thiobutyrolactone,-0.023646710149882465,0.032679005508180925
"(1RS,6SR,8RS)-2-Aza-8-methyl-7-oxa-8-phenylbicyclo[4.2.0]octan-3-one",-0.023646710149882462,0.032679005508180925
(2E)-4-(2-Hydroxyethoxy)-2-pentene,-0.023646710149882462,0.03267900550818092
(2R)-Cyclopentyl-1-phenyl-2-[(1S)phenylethylamino]ethanone,-0.023646710149882462,0.032679005508180925
(E)-1-[2-(Trimethylsilyl)ethynyl]-2-t-butoxycyclopropane,-0.023646710149882462,0.032679005508180925
"(E/Z)-2-(3-Ethoxy-1-methyl-2-propenyl)-2-methyl-1,3-cyclopentanedione",-0.023646710149882462,0.03267900550818092
(R)-2-benzyloxy-1-tert-butyldiphenylsilanyloxy-3-(4-methoxy-benzyloxy)-propane,-0.023646710149882462,0.03267900550818092
(Z)-6-(Tetrahydropyran-2-yloxy)-1-trimethylsilylhex-2-ene,-0.023646710149882462,0.032679005508180925
"1,3-Diazetidine-2,4-dione, 1,3-bis(1-methylethyl)-",-0.023646710149882462,0.032679005508180925
"1,5-Diazabicyclo[3.2.1]octane",-0.023646710149882462,0.032679005508180925
"1-Methylamino-4,4-dimethylazetidin-2-one",-0.023646710149882462,0.032679005508180925
"2,2-Difluoro-2-methylthio-1-(2-pyridyl)ethanol",-0.023646710149882462,0.032679005508180925
"2,3-Dicyano-hexahydropyrrolo[1,2-b]isoxazol-4-ol",-0.023646710149882462,0.032679005508180925
"2,5-Dimethyl-4-mercaptohexene",-0.023646710149882462,0.032679005508180925
2-Cumyladamantane,-0.023646710149882462,0.032679005508180925
2-Methyl-2-(phenylthio)thiolane 1-oxide,-0.023646710149882462,0.03267900550818092
"2-Oxetanone, 4-methyl-, (.+/-.)-",-0.023646710149882462,0.032679005508180925
"2-Propanone, 1,1,1,3,3-pentachloro-",-0.023646710149882462,0.032679005508180925
"2-[2-(2-Hydroxyethoxy)propyl]-1,3-dioxolane",-0.023646710149882462,0.03267900550818092
2-cyano-5-methoxypent-1-ene,-0.023646710149882462,0.032679005508180925
3-Isopropylidenetetrahydrofuran-2-one,-0.023646710149882462,0.03267900550818092
"3-Methylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",-0.023646710149882462,0.03267900550818092
"7-Methoxy-2,3-dihydro-2-phenyl-4-quinolone",-0.023646710149882462,0.032679005508180925
"Acetic acid, pentyl ester",-0.023646710149882462,0.03267900550818092
"Bis(1,3-dimethyl-2-butenyl)ether (isomer B)",-0.023646710149882462,0.03267900550818092
Ethyl 2-(n-butyl)cycloprop-2-en-1-carboxylate isomer,-0.023646710149882462,0.032679005508180925
L-Valine diallylamide,-0.023646710149882462,0.032679005508180925
"N,N-Diethyl-1-cyclopropyl-2-methylethylamine",-0.023646710149882462,0.032679005508180925
N-(2'-Hydroxy-1'-methyl-2'-phenylethyl)-trimethylacetamide,-0.023646710149882462,0.032679005508180925
N-Allyl-2-(methylthio)allylamine,-0.023646710149882462,0.032679005508180925
"Pentane, 3-ethyl-2,4-dimethyl-",-0.023646710149882462,0.03267900550818092
"Phenol, 2-(1-phenylethyl)-",-0.023646710149882462,0.03267900550818092
"Pyrazine, 2,5-dimethyl-",-0.023646710149882462,0.032679005508180925
"endo-8-hydroxy-7,7-dimethyl-cis-bicyclo[3.3.0]octan-2-one-ethyleneacetal",-0.023646710149882462,0.032679005508180925
"exo-1-methyl-4-isopropyl-bicyclo[2.2.2]oct-5-ene-2,3-dicarboxylic anhydride",-0.023646710149882462,0.032679005508180925
"methyl (2RS,4SR)-2-ethoxy-3,4-dihydro-4-{2-[(2-methoxyethoxy)methoxy]ethyl}-...",-0.023646710149882462,0.032679005508180925
trans-O-(2-acetoxycyclohexyl)-N-isopropylhydroxylamine,-0.023646710149882462,0.032679005508180925
1-(1-Propynyl)cyclopentanol,-0.023646710149882455,0.03267900550818092
"1H-pyrrole,-1-(4-hydroxy-1-oxobutyl)-",-0.023646710149882455,0.03267900550818092
"8b,8c-cis-2,2,6,6-tetramethylperhydro-3a,4a,7a,8a-tetraazacyclopentano[def]f...",-0.023646710149882455,0.03267900550818092
"E-2,2,4-trimethyl-4-hexen-1-ol",-0.023646710149882455,0.03267900550818092
"Ethyl (1R,2R)-2-formyl-1-methylcyclo[ropanecarboxylate",-0.023646710149882455,0.03267900550818092
"Ketone, isopropylidenecyclopropyl methyl",-0.023646710149882455,0.03267900550818092
"(+)-(1R,4R,5S,6S)-5-exo,6-endo-dihydroxy-7-oxabicyclo[2.2.1]heptan-2-one",-0.023646710149880658,0.03267900550818096
"Methyl 5-[3,3-bis(trimethylsilyl)oxiran-2-yl]pentanoate",0.02359879012200606,-0.03277488300540905
2-Propenal,0.023442240728906223,-0.03221456093823636
"1,6-Anhydro-2-chloro-.beta.,D-erythro-hex-3-enpyranose",0.023435857763899896,0.030228447012449318
2-Methylpropyl-1-nitrile,0.023369285407822092,0.03283601253832414
(E)-1-(Hex-2-enyloxy)butan-2-one,0.023321300474344407,-0.03302338125121026
2-Acetoxy-tetrahydrofuran,0.023256472183084152,-0.032432529143867093
"2,3-Pentanedione",0.023225328410155097,-0.033095020840337934
Methoxycyclopentaneacetonitrile,0.023203291292976057,0.03313333325265624
"2,7-Octanedione",-0.023098086672276776,0.0033504004548379034
"PENTAN-1,3-DIOLDIISOBUTYRATE, 2,2,4-TRIMETHYL-",0.02301252189006874,-0.033193870686224106
"1,3-Dimethyl-3-(2-propyl)azetidine-2,4-dione",0.022978716875126294,-0.03186231089671968
"(3S,4S)-Hept-1-en-6-yne-3,4-diol",0.02270691927501273,0.03240182891252233
"3,5-Diamino-1,2,4-triazole",0.022702031559797456,-0.03251701945972525
"Furan, tetrahydro-2,2,5,5-tetramethyl-",0.022698954903651362,0.0327840011928546
"Propanoic acid, 2-methylpropyl ester",0.022558071869509297,-0.03246418918446536
"methyl tetradeca-12,13-dienoate",0.022452818463386967,0.033504456162407444
1-Nonanol,0.022448073126968032,0.03379396305691162
2-(Dibromomethyl)tetrahydropyran,0.022415253745820738,0.03365493640565748
1-methoxypentadecan-3-one,-0.022400360807116028,-0.010463998677264635
"(1R,2S)-1,2-Dimethoxy-1,2-diphenylethane",0.022339005921645613,-0.03119240955614807
Butanal,0.02232584527173328,0.033260746633253166
"Formic acid, 2-methylpropyl ester",0.022231223810862896,0.03369981378984603
"2-Propanol, 2-methyl-",0.02216873804372715,-0.03277040804941065
N-Allylacetamide,0.022107016990190676,0.03399952186922649
(tert-Butylsulfonyl)benzene,0.022083026579243117,-0.03403899671891437
